species	genu	family
Karpatiosorbus_barthae	Karpatiosorbus	Rosaceae
Karpatiosorbus_eugenii-kelleri	Karpatiosorbus	Rosaceae
Karpatiosorbus_perlonga	Karpatiosorbus	Rosaceae
Lysimachia_talaverae	Lysimachia	Primulaceae
Petrosedum_subulatum	Petrosedum	Crassulaceae
Rubus_agricastrorum	Rubus	Rosaceae
Sibbaldianthe_orientalis	Sibbaldianthe	Rosaceae
Torminalis_glaberrima	Torminalis	Rosaceae
Berardia_lanuginosa	Berardia	Asteraceae
Ptilostemon_strictus	Ptilostemon	Asteraceae
Picnomon_acarna	Picnomon	Asteraceae
Jurinea_blanda	Jurinea	Asteraceae
Jurinea_multiflora	Jurinea	Asteraceae
Rhaponticoides_wagenitziana	Rhaponticoides	Asteraceae
Rhaponticoides_alpina	Rhaponticoides	Asteraceae
Rhaponticoides_centaurium	Rhaponticoides	Asteraceae
Rhaponticoides_ruthenica	Rhaponticoides	Asteraceae
Klasea_integrifolia	Klasea	Asteraceae
Klasea_nudicaulis	Klasea	Asteraceae
Carthamus_matritensis	Carthamus	Asteraceae
Carthamus_hispanicus	Carthamus	Asteraceae
Centaurea_brulla	Centaurea	Asteraceae
Centaurea_castellanoides	Centaurea	Asteraceae
Centaurea_ptarmicifolia	Centaurea	Asteraceae
Centaurea_grbavacensis	Centaurea	Asteraceae
Centaurea_langei	Centaurea	Asteraceae
Centaurea_mariana	Centaurea	Asteraceae
Centaurea_valesiaca	Centaurea	Asteraceae
Centaurea_tenoreana	Centaurea	Asteraceae
Centaurea_tenorei	Centaurea	Asteraceae
Centaurea_veneris	Centaurea	Asteraceae
Crepis_paludosa	Crepis	Asteraceae
Chondrilla_chondrilloides	Chondrilla	Asteraceae
Crepis_pyrenaica	Crepis	Asteraceae
Crepis_pantocsekii	Crepis	Asteraceae
Crepis_pontana	Crepis	Asteraceae
Crepis_praemorsa	Crepis	Asteraceae
Crepis_sancta	Crepis	Asteraceae
Lactuca_hispida	Lactuca	Asteraceae
Lactuca_tatarica	Lactuca	Asteraceae
Hieracium_acutellum	Hieracium	Asteraceae
Hieracium_altipes	Hieracium	Asteraceae
Hieracium_angricum	Hieracium	Asteraceae
Hieracium_apheles	Hieracium	Asteraceae
Hieracium_australius	Hieracium	Asteraceae
Hieracium_belonodontum	Hieracium	Asteraceae
Hieracium_crassipedipilum	Hieracium	Asteraceae
Hieracium_cacuminum	Hieracium	Asteraceae
Hieracium_campylodon	Hieracium	Asteraceae
Hieracium_chlorolepidotum	Hieracium	Asteraceae
Hieracium_cyrtotrachelum	Hieracium	Asteraceae
Hieracium_cyclum	Hieracium	Asteraceae
Hieracium_daedalolepioides	Hieracium	Asteraceae
Hieracium_didymanthum	Hieracium	Asteraceae
Hieracium_decolor	Hieracium	Asteraceae
Hieracium_demissum	Hieracium	Asteraceae
Hieracium_diaphanomorphum	Hieracium	Asteraceae
Hieracium_dissomorphum	Hieracium	Asteraceae
Hieracium_dolichosphaericum	Hieracium	Asteraceae
Hieracium_euchloodes	Hieracium	Asteraceae
Hieracium_eustomon	Hieracium	Asteraceae
Hieracium_floccilimbatum	Hieracium	Asteraceae
Hieracium_flocculosiforme	Hieracium	Asteraceae
Hieracium_gemelliforme	Hieracium	Asteraceae
Hieracium_globosiflorum	Hieracium	Asteraceae
Hieracium_gracilentipes	Hieracium	Asteraceae
Hieracium_hepaticum	Hieracium	Asteraceae
Hieracium_hoidalicum	Hieracium	Asteraceae
Hieracium_humidorum	Hieracium	Asteraceae
Hieracium_ihrowyszczense	Hieracium	Asteraceae
Hieracium_inconspicuissimum	Hieracium	Asteraceae
Hieracium_jaworowae	Hieracium	Asteraceae
Hieracium_karelorum	Hieracium	Asteraceae
Hieracium_pseudodiaphanum	Hieracium	Asteraceae
Hieracium_lackschewitzii	Hieracium	Asteraceae
Hieracium_leptomeres	Hieracium	Asteraceae
Hieracium_leucomallum	Hieracium	Asteraceae
Hieracium_liljeholmii	Hieracium	Asteraceae
Hieracium_linguans	Hieracium	Asteraceae
Hieracium_longilobum	Hieracium	Asteraceae
Hieracium_lophophyllum	Hieracium	Asteraceae
Hieracium_lugiorum	Hieracium	Asteraceae
Hieracium_macrotonoides	Hieracium	Asteraceae
Hieracium_maculiferum	Hieracium	Asteraceae
Hieracium_micracladioides	Hieracium	Asteraceae
Hieracium_microstictum	Hieracium	Asteraceae
Hieracium_molybdochroum	Hieracium	Asteraceae
Hieracium_naevium	Hieracium	Asteraceae
Hieracium_neolygodes	Hieracium	Asteraceae
Hieracium_neomarginatum	Hieracium	Asteraceae
Hieracium_neomicracladium	Hieracium	Asteraceae
Hieracium_nidense	Hieracium	Asteraceae
Hieracium_obatrescens	Hieracium	Asteraceae
Hieracium_oleaginicolor	Hieracium	Asteraceae
Hieracium_oxybeles	Hieracium	Asteraceae
Hieracium_orphnolepium	Hieracium	Asteraceae
Hieracium_orthobrachion	Hieracium	Asteraceae
Hieracium_pachyphylloides	Hieracium	Asteraceae
Hieracium_pseudocerinthe	Hieracium	Asteraceae
Hieracium_pseudocurvatum	Hieracium	Asteraceae
Hieracium_patagiarium	Hieracium	Asteraceae
Hieracium_persimile	Hieracium	Asteraceae
Hieracium_pleuroleucum	Hieracium	Asteraceae
Hieracium_praeacutum	Hieracium	Asteraceae
Hieracium_polygrammum	Hieracium	Asteraceae
Hieracium_praepallens	Hieracium	Asteraceae
Hieracium_praetenerum	Hieracium	Asteraceae
Hieracium_prasinochroum	Hieracium	Asteraceae
Hieracium_prediliense	Hieracium	Asteraceae
Hieracium_pseudotranssilvanicum	Hieracium	Asteraceae
Hieracium_pseudalpinum	Hieracium	Asteraceae
Hieracium_pseudamaurophyllum	Hieracium	Asteraceae
Hieracium_pseudoleyi	Hieracium	Asteraceae
Hieracium_pseudoplicatum	Hieracium	Asteraceae
Hieracium_pulveraceum	Hieracium	Asteraceae
Hieracium_radyrense	Hieracium	Asteraceae
Hieracium_robertsii	Hieracium	Asteraceae
Hieracium_ruberulum	Hieracium	Asteraceae
Hieracium_sanguineum	Hieracium	Asteraceae
Hieracium_scabrescens	Hieracium	Asteraceae
Hieracium_schisticolor	Hieracium	Asteraceae
Hieracium_schlyteri	Hieracium	Asteraceae
Hieracium_scotocephalum	Hieracium	Asteraceae
Hieracium_subglaberrimum	Hieracium	Asteraceae
Hieracium_subverniferum	Hieracium	Asteraceae
Hieracium_stenolomum	Hieracium	Asteraceae
Hieracium_stewartii	Hieracium	Asteraceae
Hieracium_stictum	Hieracium	Asteraceae
Hieracium_subausterum	Hieracium	Asteraceae
Hieracium_subcrassifolium	Hieracium	Asteraceae
Hieracium_subcrocatum	Hieracium	Asteraceae
Hieracium_subgalbanum	Hieracium	Asteraceae
Hieracium_subgouanii	Hieracium	Asteraceae
Hieracium_subgracilentipes	Hieracium	Asteraceae
Hieracium_subgracilescens	Hieracium	Asteraceae
Hieracium_subhirtum	Hieracium	Asteraceae
Hieracium_subintegrum	Hieracium	Asteraceae
Hieracium_subminutidens	Hieracium	Asteraceae
Hieracium_subpunctilliferum	Hieracium	Asteraceae
Hieracium_tommasinianum	Hieracium	Asteraceae
Hieracium_toutonianum	Hieracium	Asteraceae
Hieracium_tricolorans	Hieracium	Asteraceae
Hieracium_varangerense	Hieracium	Asteraceae
Hieracium_vetteri	Hieracium	Asteraceae
Hieracium_wologdense	Hieracium	Asteraceae
Pilosella_acutifolia	Pilosella	Asteraceae
Pilosella_arida	Pilosella	Asteraceae
Pilosella_aurantiaca	Pilosella	Asteraceae
Pilosella_biglana	Pilosella	Asteraceae
Pilosella_billyana	Pilosella	Asteraceae
Pilosella_bonaquae	Pilosella	Asteraceae
Pilosella_caespitosa	Pilosella	Asteraceae
Pilosella_densiflora	Pilosella	Asteraceae
Pilosella_derubella	Pilosella	Asteraceae
Pilosella_dichotoma	Pilosella	Asteraceae
Pilosella_galliciana	Pilosella	Asteraceae
Pilosella_glacialis	Pilosella	Asteraceae
Pilosella_heteromelana	Pilosella	Asteraceae
Pilosella_laggeri	Pilosella	Asteraceae
Pilosella_lathraea	Pilosella	Asteraceae
Pilosella_leptophyton	Pilosella	Asteraceae
Pilosella_notha	Pilosella	Asteraceae
Pilosella_peleteriana	Pilosella	Asteraceae
Pilosella_cernua	Pilosella	Asteraceae
Pilosella_piloselloides	Pilosella	Asteraceae
Pilosella_bauhini	Pilosella	Asteraceae
Pilosella_polioderma	Pilosella	Asteraceae
Pilosella_schultesii	Pilosella	Asteraceae
Pilosella_pseudotrichodes	Pilosella	Asteraceae
Pilosella_rhodopea	Pilosella	Asteraceae
Pilosella_setifolia	Pilosella	Asteraceae
Pilosella_stenosoma	Pilosella	Asteraceae
Pilosella_stoloniflora	Pilosella	Asteraceae
Pilosella_subulatissima	Pilosella	Asteraceae
Scorzoneroides_cichoriacea	Scorzoneroides	Asteraceae
Pilosella_tinctilingua	Pilosella	Asteraceae
Pilosella_viridifolia	Pilosella	Asteraceae
Urospermum_dalechampii	Urospermum	Asteraceae
Tolpis_virgata	Tolpis	Asteraceae
Arnoseris_minima	Arnoseris	Asteraceae
Scorzoneroides_duboisii	Scorzoneroides	Asteraceae
Scorzoneroides_palisiae	Scorzoneroides	Asteraceae
Scorzoneroides_rilaensis	Scorzoneroides	Asteraceae
Petasites_pyrenaicus	Petasites	Asteraceae
Filago_nevadensis	Filago	Asteraceae
Filago_tyrrhenica	Filago	Asteraceae
Galatella_angustissima	Galatella	Asteraceae
Galatella_cana	Galatella	Asteraceae
Galatella_linosyris	Galatella	Asteraceae
Galatella_sedifolia	Galatella	Asteraceae
Tripolium_pannonicum	Tripolium	Asteraceae
Erigeron_eriocalyx	Erigeron	Asteraceae
Erigeron_silenifolius	Erigeron	Asteraceae
Artemisia_lucentica	Artemisia	Asteraceae
Artemisia_nesiotica	Artemisia	Asteraceae
Anthemis_orientalis	Anthemis	Asteraceae
Cota_austriaca	Cota	Asteraceae
Leucanthemum_heterophyllum	Leucanthemum	Asteraceae
Santolina_melidensis	Santolina	Asteraceae
Coleostephus_myconis	Coleostephus	Asteraceae
Coleostephus_paludosus	Coleostephus	Asteraceae
Leucanthemum_glaucophyllum	Leucanthemum	Asteraceae
Leucanthemum_gracilicaule	Leucanthemum	Asteraceae
Leucanthemum_monspeliense	Leucanthemum	Asteraceae
Leucanthemum_pachyphyllum	Leucanthemum	Asteraceae
Leucanthemum_pseudosylvaticum	Leucanthemum	Asteraceae
Leucanthemum_visianii	Leucanthemum	Asteraceae
Dittrichia_viscosa	Dittrichia	Asteraceae
Huperzia_appressa	Huperzia	Lycopodiaceae
Crepis_aurea	Crepis	Asteraceae
Hieracium_caliginosum	Hieracium	Asteraceae
Hieracium_durans	Hieracium	Asteraceae
Hieracium_lamprophylloides	Hieracium	Asteraceae
Hieracium_pholidotum	Hieracium	Asteraceae
Hieracium_protractidens	Hieracium	Asteraceae
Hieracium_seductum	Hieracium	Asteraceae
Hieracium_thoolepis	Hieracium	Asteraceae
Hieracium_vestmannicum	Hieracium	Asteraceae
Pilosella_fallax	Pilosella	Asteraceae
Scorzoneroides_hugueninii	Scorzoneroides	Asteraceae
Glossopappus_macrotus	Glossopappus	Asteraceae
Centaurea_seguenzae	Centaurea	Asteraceae
Centaurea_francoi	Centaurea	Asteraceae
Hieracium_micracladium	Hieracium	Asteraceae
Valeriana_martini	Valeriana	Caprifoliaceae
Valeriana_lanata	Valeriana	Caprifoliaceae
Valeriana_rimosa	Valeriana	Caprifoliaceae
Valeriana_langei	Valeriana	Caprifoliaceae
Cherleria_eglandulosa	Cherleria	Caryophyllaceae
Hieracium_suppansum	Hieracium	Asteraceae
Limonium_pseudotranswallianum	Limonium	Plumbaginaceae
Limonium_saxonicum	Limonium	Plumbaginaceae
Limonium_cantianum	Limonium	Plumbaginaceae
Pilosella_aiboensis	Pilosella	Asteraceae
Sedum_praegeri	Sedum	Crassulaceae
Anemonoides_lipsiensis	Anemonoides	Ranunculaceae
Hedysarum_kulikovii	Hedysarum	Fabaceae
Hieracium_subflexicaule	Hieracium	Asteraceae
Hieracium_folioliferum	Hieracium	Asteraceae
Hieracium_triangulare	Hieracium	Asteraceae
Gelasia_callosa	Gelasia	Asteraceae
Gelasia_doriae	Gelasia	Asteraceae
Helosciadium_longipedunculatum	Helosciadium	Apiaceae
Hieracium_acroscepes	Hieracium	Asteraceae
Hieracium_arctophilum	Hieracium	Asteraceae
Hieracium_ceramotum	Hieracium	Asteraceae
Hieracium_chlorodes	Hieracium	Asteraceae
Hieracium_coadunatum	Hieracium	Asteraceae
Hieracium_cuneolatum	Hieracium	Asteraceae
Hieracium_cuspidifrons	Hieracium	Asteraceae
Hieracium_erectifrons	Hieracium	Asteraceae
Hieracium_farinaceum	Hieracium	Asteraceae
Hieracium_frondiferum	Hieracium	Asteraceae
Iljinskaea_planisiliqua	Iljinskaea	Brassicaceae
Pilosella_mirabilis	Pilosella	Asteraceae
Soda_oppositifolia	Soda	Amaranthaceae
Hieracium_holopleuroides	Hieracium	Asteraceae
Hieracium_lanugineum	Hieracium	Asteraceae
Hieracium_leptoglossum	Hieracium	Asteraceae
Hieracium_macradenium	Hieracium	Asteraceae
Hieracium_macrocentrum	Hieracium	Asteraceae
Hieracium_miramarense	Hieracium	Asteraceae
Hieracium_opacum	Hieracium	Asteraceae
Hieracium_scotocranum	Hieracium	Asteraceae
Hieracium_subpunctillatum	Hieracium	Asteraceae
Hieracium_subsilvaticum	Hieracium	Asteraceae
Hieracium_unctiusculum	Hieracium	Asteraceae
Hieracium_vicarium	Hieracium	Asteraceae
Orobanche_beauverdii	Orobanche	Orobanchaceae
Astragalus_arvetii	Astragalus	Fabaceae
Elymus_tallonii	Elymus	Poaceae
Hieracium_sellii	Hieracium	Asteraceae
Lophiolepis_tenoreana	Lophiolepis	Asteraceae
Lophiolepis_ligularis	Lophiolepis	Asteraceae
Lophiolepis_hypopsila	Lophiolepis	Asteraceae
Lophiolepis_morisiana	Lophiolepis	Asteraceae
Lophiolepis_morinifolia	Lophiolepis	Asteraceae
Lophiolepis_lacaitae	Lophiolepis	Asteraceae
Lophiolepis_heldreichii	Lophiolepis	Asteraceae
Biarum_carratracense	Biarum	Araceae
Cephalanthera_damasonium	Cephalanthera	Orchidaceae
Chrozophora_tinctoria	Chrozophora	Euphorbiaceae
Clinopodium_corsicum	Clinopodium	Lamiaceae
Clinopodium_grandiflorum	Clinopodium	Lamiaceae
Clinopodium_maritimum	Clinopodium	Lamiaceae
Clinopodium_serpyllifolium	Clinopodium	Lamiaceae
Clinopodium_vardarense	Clinopodium	Lamiaceae
Cruciata_laevipes	Cruciata	Rubiaceae
Dactylocamptis_weberi	Dactylocamptis	Orchidaceae
Dactylorhiza_braunii	Dactylorhiza	Orchidaceae
Dactylorhiza_delamainii	Dactylorhiza	Orchidaceae
Dactylorhiza_dubreuilhii	Dactylorhiza	Orchidaceae
Dactylorhiza_gabretana	Dactylorhiza	Orchidaceae
Dactylorhiza_grandis	Dactylorhiza	Orchidaceae
Dactylorhiza_insularis	Dactylorhiza	Orchidaceae
Dactylorhiza_ornonensis	Dactylorhiza	Orchidaceae
Dactylorhiza_romana	Dactylorhiza	Orchidaceae
Dactylorhiza_ruppertii	Dactylorhiza	Orchidaceae
Dactylorhiza_serbica	Dactylorhiza	Orchidaceae
Epipactis_atrorubens	Epipactis	Orchidaceae
Gymnadenia_buschmanniae	Gymnadenia	Orchidaceae
Gymnadenia_densiflora	Gymnadenia	Orchidaceae
Gymnadenia_lithopolitanica	Gymnadenia	Orchidaceae
Gymnadenia_miniata	Gymnadenia	Orchidaceae
Gymnadenia_rhellicani	Gymnadenia	Orchidaceae
Gymnadenia_truongiae	Gymnadenia	Orchidaceae
Gymnadenia_turnowskyi	Gymnadenia	Orchidaceae
Helicodiceros_muscivorus	Helicodiceros	Araceae
Himantoglossum_caprinum	Himantoglossum	Orchidaceae
Himantoglossum_robertianum	Himantoglossum	Orchidaceae
Micromeria_croatica	Micromeria	Lamiaceae
Micromeria_graeca	Micromeria	Lamiaceae
Orchis_anthropophora	Orchis	Orchidaceae
Platanthera_bifolia	Platanthera	Orchidaceae
Platanthera_chlorantha	Platanthera	Orchidaceae
Spirodela_polyrhiza	Spirodela	Araceae
Teucrium_homotrichum	Teucrium	Lamiaceae
Thymbra_capitata	Thymbra	Lamiaceae
Apteranthes_europaea	Apteranthes	Apocynaceae
Eriocaulon_aquaticum	Eriocaulon	Eriocaulaceae
Fimbristylis_bisumbellata	Fimbristylis	Cyperaceae
Fimbristylis_ferruginea	Fimbristylis	Cyperaceae
Fimbristylis_turkestanica	Fimbristylis	Cyperaceae
Scirpus_celakovskyanus	Scirpus	Cyperaceae
Trichophorum_pumilum	Trichophorum	Cyperaceae
Asphodelus_lusitanicus	Asphodelus	Asphodelaceae
Hyacinthoides_hispanica	Hyacinthoides	Asparagaceae
Hyacinthoides_reverchonii	Hyacinthoides	Asparagaceae
Paradisea_liliastrum	Paradisea	Asparagaceae
Polygonatum_odoratum	Polygonatum	Asparagaceae
Simethis_mattiazzii	Simethis	Asphodelaceae
Acis_autumnalis	Acis	Amaryllidaceae
Acis_rosea	Acis	Amaryllidaceae
Colchicum_bulbocodium	Colchicum	Colchicaceae
Zostera_angustifolia	Zostera	Zosteraceae
Moraea_sisyrinchium	Moraea	Iridaceae
Crocus_heuffelianus	Crocus	Iridaceae
Serapicamptis_bevilacquae	Serapicamptis	Orchidaceae
Serapicamptis_ducoroniae	Serapicamptis	Orchidaceae
Serapicamptis_ligustica	Serapicamptis	Orchidaceae
Serapicamptis_myrtoa	Serapicamptis	Orchidaceae
Serapicamptis_pisanensis	Serapicamptis	Orchidaceae
Clinopodium_frivaldszkyanum	Clinopodium	Lamiaceae
Serapicamptis_capitata	Serapicamptis	Orchidaceae
Petromarula_pinnata	Petromarula	Campanulaceae
Solenopsis_bivonae	Solenopsis	Campanulaceae
Trachelium_halteratum	Trachelium	Campanulaceae
Campanula_lavrensis	Campanula	Campanulaceae
Campanula_tanfanii	Campanula	Campanulaceae
Edraianthus_australis	Edraianthus	Campanulaceae
Elyhordeum_rouxii	Elyhordeum	Poaceae
Agropyron_desertorum	Agropyron	Poaceae
Arrhenatherum_longifolium	Arrhenatherum	Poaceae
Avena_volgensis	Avena	Poaceae
Bromus_benekenii	Bromus	Poaceae
Calamagrostis_arenaria	Calamagrostis	Poaceae
Calamagrostis_pseudophragmites	Calamagrostis	Poaceae
Catabrosa_aquatica	Catabrosa	Poaceae
Catapodium_marinum	Catapodium	Poaceae
Cinna_latifolia	Cinna	Poaceae
Cynodon_dactylon	Cynodon	Poaceae
Dasypyrum_hordeaceum	Dasypyrum	Poaceae
Dasypyrum_villosum	Dasypyrum	Poaceae
Digitaria_ischaemum	Digitaria	Poaceae
Festuca_aragonensis	Festuca	Poaceae
Festuca_brigantina	Festuca	Poaceae
Festuca_dalmatica	Festuca	Poaceae
Festuca_degenii	Festuca	Poaceae
Festuca_gracilior	Festuca	Poaceae
Festuca_graeca	Festuca	Poaceae
Festuca_lachenalii	Festuca	Poaceae
Festuca_lapidosa	Festuca	Poaceae
Festuca_liviensis	Festuca	Poaceae
Festuca_marginata	Festuca	Poaceae
Festuca_membranacea	Festuca	Poaceae
Festuca_morisiana	Festuca	Poaceae
Festuca_occitanica	Festuca	Poaceae
Festuca_picturata	Festuca	Poaceae
Festuca_pindica	Festuca	Poaceae
Festuca_robustifolia	Festuca	Poaceae
Festuca_rupicaprina	Festuca	Poaceae
Festuca_scabriculmis	Festuca	Poaceae
Festuca_valentina	Festuca	Poaceae
Festuca_vivipara	Festuca	Poaceae
Festuca_wagneri	Festuca	Poaceae
Heteropogon_contortus	Heteropogon	Poaceae
Molineriella_laevis	Molineriella	Poaceae
Parapholis_strigosa	Parapholis	Poaceae
Polypogon_viridis	Polypogon	Poaceae
Pseudoroegneria_geniculata	Pseudoroegneria	Poaceae
Rostraria_hispida	Rostraria	Poaceae
Rostraria_obtusiflora	Rostraria	Poaceae
Rostraria_pumila	Rostraria	Poaceae
Rostraria_salzmannii	Rostraria	Poaceae
Sesleria_caerulea	Sesleria	Poaceae
Sesleria_serbica	Sesleria	Poaceae
Setaria_adhaerens	Setaria	Poaceae
Setaria_pumila	Setaria	Poaceae
Thinopyrum_junceiforme	Thinopyrum	Poaceae
Tragus_racemosus	Tragus	Poaceae
Wangenheimia_lima	Wangenheimia	Poaceae
Orchinea_attica	Orchinea	Orchidaceae
Edraianthus_pilosulus	Edraianthus	Campanulaceae
Patzkea_patula	Patzkea	Poaceae
Anacamptorchis_ladurneri	Anacamptorchis	Orchidaceae
Dactylocamptis_boudieri	Dactylocamptis	Orchidaceae
Dactylocamptis_drudei	Dactylocamptis	Orchidaceae
Dactylocamptis_valonii	Dactylocamptis	Orchidaceae
Dactylocamptis_timbaliana	Dactylocamptis	Orchidaceae
Calystegia_sepium	Calystegia	Convolvulaceae
Cuscuta_epithymum	Cuscuta	Convolvulaceae
Dactylocamptis_devalonii	Dactylocamptis	Orchidaceae
Dactylocamptis_lamarquei	Dactylocamptis	Orchidaceae
Dactylocamptis_lloydianiformis	Dactylocamptis	Orchidaceae
Orchidactylorhiza_helvetica	Orchidactylorhiza	Orchidaceae
Oloptum_thomasii	Oloptum	Poaceae
Crocus_ibrahimii	Crocus	Iridaceae
Crocus_hellenicus	Crocus	Iridaceae
Aira_elegans	Aira	Poaceae
Gymnadenia_hubertii	Gymnadenia	Orchidaceae
Gymnadenia_kaeseri	Gymnadenia	Orchidaceae
Festuca_subhirtella	Festuca	Poaceae
Serapicamptis_erhardtiana	Serapicamptis	Orchidaceae
Serapicamptis_adulterina	Serapicamptis	Orchidaceae
Clinopodium_brevifolium	Clinopodium	Lamiaceae
Clinopodium_hostii	Clinopodium	Lamiaceae
Thinopyrum_acutum	Thinopyrum	Poaceae
Acrospelion_distichophyllum	Acrospelion	Poaceae
Salvia_mendizabalii	Salvia	Lamiaceae
Dupontia_fulva	Dupontia	Poaceae
Solenopsis_annua	Solenopsis	Campanulaceae
Agrostula_truncatula	Agrostula	Poaceae
Cynanchica_suffruticosa	Cynanchica	Rubiaceae
Cynanchica_suberosa	Cynanchica	Rubiaceae
Cynanchica_visianii	Cynanchica	Rubiaceae
Cynanchica_puberula	Cynanchica	Rubiaceae
Cynanchica_neilreichii	Cynanchica	Rubiaceae
Cynanchica_oetaea	Cynanchica	Rubiaceae
Cynanchica_aristata	Cynanchica	Rubiaceae
Cynanchica_stricta	Cynanchica	Rubiaceae
Cynanchica_rumelica	Cynanchica	Rubiaceae
Cynanchica_pyrenaica	Cynanchica	Rubiaceae
Thliphthisa_apuana	Thliphthisa	Rubiaceae
Thliphthisa_elonea	Thliphthisa	Rubiaceae
Thliphthisa_crassula	Thliphthisa	Rubiaceae
Thliphthisa_chlorantha	Thliphthisa	Rubiaceae
Thliphthisa_baldaccii	Thliphthisa	Rubiaceae
Kernera_saxatilis	Kernera	Brassicaceae
Kosteletzkya_pentacarpos	Kosteletzkya	Malvaceae
Kalidium_caspicum	Kalidium	Amaranthaceae
Kadenia_dubia	Kadenia	Apiaceae
Krubera_peregrina	Krubera	Apiaceae
Knautia_clementii	Knautia	Caprifoliaceae
Knautia_arvensis	Knautia	Caprifoliaceae
Knautia_sarajevensis	Knautia	Caprifoliaceae
Knautia_ressmannii	Knautia	Caprifoliaceae
Lappula_stricta	Lappula	Boraginaceae
Lappula_barbata	Lappula	Boraginaceae
Lomatogonium_carinthiacum	Lomatogonium	Gentianaceae
Lepidium_coronopus	Lepidium	Brassicaceae
Myosotis_arvensis	Myosotis	Boraginaceae
Moltkia_suffruticosa	Moltkia	Boraginaceae
Mertensia_simplicissima	Mertensia	Boraginaceae
Myosotis_tuxeniana	Myosotis	Boraginaceae
Mutellina_corsica	Mutellina	Apiaceae
Medicago_coronata	Medicago	Fabaceae
Medicago_minima	Medicago	Fabaceae
Medicago_polyceratia	Medicago	Fabaceae
Minuartia_lanuginosa	Minuartia	Caryophyllaceae
Minuartia_hirsuta	Minuartia	Caryophyllaceae
Minuartia_glomerata	Minuartia	Caryophyllaceae
Minuartia_setacea	Minuartia	Caryophyllaceae
Minuartia_recurva	Minuartia	Caryophyllaceae
Minuartia_confusa	Minuartia	Caryophyllaceae
Nasturtium_sterile	Nasturtium	Brassicaceae
Noccaea_macrantha	Noccaea	Brassicaceae
Noccaea_praecox	Noccaea	Brassicaceae
Noccaea_graeca	Noccaea	Brassicaceae
Noccaea_viridisepala	Noccaea	Brassicaceae
Noccaea_banatica	Noccaea	Brassicaceae
Noccaea_cochleariformis	Noccaea	Brassicaceae
Noccaea_caerulescens	Noccaea	Brassicaceae
Nothobartsia_spicata	Nothobartsia	Orobanchaceae
Ornithopus_pinnatus	Ornithopus	Fabaceae
Orlaya_daucoides	Orlaya	Apiaceae
Odontarrhena_argentea	Odontarrhena	Brassicaceae
Odontitella_virgata	Odontitella	Orobanchaceae
Oxytropis_pilosa	Oxytropis	Fabaceae
Oxytropis_pallasii	Oxytropis	Fabaceae
Oxytropis_lapponica	Oxytropis	Fabaceae
Oxytropis_jabalambrensis	Oxytropis	Fabaceae
Peucedanum_cervaria	Peucedanum	Apiaceae
Peucedanum_rablense	Peucedanum	Apiaceae
Peucedanum_latifolium	Peucedanum	Apiaceae
Pterocephalidium_diandrum	Pterocephalidium	Caprifoliaceae
Petrosimonia_triandra	Petrosimonia	Amaranthaceae
Prometheum_tymphaeum	Prometheum	Crassulaceae
Phedimus_stellatus	Phedimus	Crassulaceae
Phedimus_hybridus	Phedimus	Crassulaceae
Rhododendron_lapponicum	Rhododendron	Ericaceae
Tuberaria_bupleurifolia	Tuberaria	Cistaceae
Tuberaria_lignosa	Tuberaria	Cistaceae
Tuberaria_lipopetala	Tuberaria	Cistaceae
Tuberaria_macrosepala	Tuberaria	Cistaceae
Teloxys_aristata	Teloxys	Amaranthaceae
Turritis_laxa	Turritis	Brassicaceae
Torilis_elongata	Torilis	Apiaceae
Trigonella_coerulescens	Trigonella	Fabaceae
Ulex_breoganii	Ulex	Fabaceae
Vicia_bithynica	Vicia	Fabaceae
Vicia_eriocarpa	Vicia	Fabaceae
Vicia_ervilia	Vicia	Fabaceae
Vicia_lenticula	Vicia	Fabaceae
Verbascum_tzar-borisii	Verbascum	Scrophulariaceae
Verbascum_creticum	Verbascum	Scrophulariaceae
Verbascum_flavidum	Verbascum	Scrophulariaceae
Vella_bourgaeana	Vella	Brassicaceae
Viscaria_alpina	Viscaria	Caryophyllaceae
Withania_somnifera	Withania	Solanaceae
Xylosalsola_arbuscula	Xylosalsola	Amaranthaceae
Zelkova_abelicea	Zelkova	Ulmaceae
Stefanoffia_daucoides	Stefanoffia	Apiaceae
Sanicula_epipactis	Sanicula	Apiaceae
Seseli_praecox	Seseli	Apiaceae
Seseli_crithmifolium	Seseli	Apiaceae
Sabulina_tenuifolia	Sabulina	Caryophyllaceae
Sabulina_villarii	Sabulina	Caryophyllaceae
Sempervivum_minutum	Sempervivum	Crassulaceae
Limoniastrum_monopetalum	Limoniastrum	Plumbaginaceae
Malva_arborea	Malva	Malvaceae
Malva_olbia	Malva	Malvaceae
Misopates_microcarpum	Misopates	Plantaginaceae
Misopates_calycinum	Misopates	Plantaginaceae
